file_name,chapter,verse_number,verse_text,error
42.usfm,,,v 23 nukuyilezha chalala nami neyi muntu wukwila iyi mpiji ninji nyemukaku wulumbili mwizhiya neyi wukuzhinoka wanyi mu muchima winji ilanga  wukukuhwelela zhahosheliyi ninji zhikelika nzambi diyizhakelayi,172.50853
62.usfm,,,v 10 chikuswezhela antu enjang’a mwaya chisemwa chaheseki nakufwila yamazhilu akujiwula wanta akola hamesu akeng’a mwaya nyichima yawu hiyazaalang’a woma wakutena álema chatamaku,172.5033
42.usfm,,,v 32 ajingilenga munzhila yakukanjuka kuyelusalema yesu hakutwaminina kumbiji hiyakuhayama  ningovu alonjelelenga munyima hiyakutiya woma hakupompesha chengi owu ikumi na ayeji12 nakutachika kuyilezha yuma yakamonayi,172.40268
45.usfm,,,v 13 hakwila ayujeya amakwawu akwakutambatamba akwakufumisha anjemoni hiyakukwata ng’ovu zhakutenena antu akweti aspilitu atama izhina jamwanta yesu nawu tunayisanyikishi mwizhina jayesu ashimunang’ayi pawulu netu fumaku,172.36693
67.usfm,,,v 4 jiwu abulili kujizhilola nawambanja mulonga hiyazhiki jiwu alonjanga mwana kamukoku kwayangayi kwezhima jiwu akuuliluwu mukachi kawantu ekali nyikabu yanzambi niyamwana kamukoku yatachi,172.32135
47.usfm,,,v 4 jichi hansang’u yakujya yuma yanapeshuwu nachu ankishi etu tuneluki netu nkishi hichuma chalala munu mwishinaku hikwekala wacheng’uku ching’a nzambi wumu hohu,172.16826
44.usfm,,,v 38 yesu hakwakula ninji wukufwila hamuzhimba wamami tahinji chalala chalala nukukulezha nami henohu ikombu kanja etiyiluku eyi wakajikala mapampa kasatu neyi hinamwiluka yesuku,172.14389
43.usfm,,,v 1 hakuyila nawa atumbanzhi twinji ninji kwajingi muntu waheta wumu wajingi nankongi yinji yena nkongi hiyakumushimuna kuji akwawu nawu wuji nakukisangana yuma yambala yamwanta winji,172.05116
41.usfm,,,v 9 bayi mutongojoka  kuhosha mumichima yenu n enu tukweti nkakulula yetu abalahamaku tiyenu niyilezhi nzambi natweshi kutetula mumalolawa anyana kaabalahama,172.04224
62.usfm,,,v 5 walekeli kwanakena mpata yamunu mwishina yahashankulu hakuhemba nowa mukwakushimuna kulong’a nawakwawu atanu nayeji haleteliyi jibazhi mumpata yawantu ajiwulang’a nzambi,172.03973
46.usfm,,,v 9 jichi jinu etu ayujeya twayibajika wena tahinji nehi hela hanti mulong’a twasambila jehi kutanyisha niakwetu ayujeya niagliki nawa netu wezhima wawu aji muchiyuulu chanshiji,172.03111
44.usfm,,,v 27 henohu atumbanzhi twinji ashika nikushika hiyakuhayama chaji nakuhoshayi namumbanja hela chochu kwosi wamwihwili ninji wunakengiji inji kwizhi ninji wuji nakuhoshelaji nayena,171.99074
48.usfm,,,v 9 ichi jinu natiyi jehi kuwaha nanochu chimwaneng’eli chakubalumuka mumuchima bayi kwakuneng’a tuhuku mulong’a mwaneng’eli chakuyineng’esha kuji nzambi kulonja mubuli kumona chuma chakuyihalwisha kujetu,171.9091
45.usfm,,,v 17 ananiya hakuya hakwing’ila mwitaloju hakumunang’ika makasa ninji eyi manakwami sawulu mwanta yesu wámwekana kujeyi munzhila yiwenzang’a nantemeshi kulonja wumoni winzali naspilitu wazhila,171.90408
59.usfm,,,v 5 ikalenu nanyichima yakaji kufwila mali tong’ozhokenu yuma yimuji nayu nenu yinawanini jehi mulong’a yomweni nahoshi ninji hinamba kakulekaku hela kukushiya hinakakushiyaku,171.88043
41.usfm,,,v 22 antu amavulu ambakangila hefuku odu nawu mwanta mwanta hitwapolofweteli mwizhina jeyiku hitwafumishili anjemoni mwizhina jeyiku hitwakongeli yihayamisha mwijina jeyiku,171.84186
43.usfm,,,v 18 spiritu wamwanta wuji hajami mulonga wanwayisha jehi manzhi nishimwini atuzwengi nsangu yayiwahi nantemeshi kulonja nibijiki ankoli nsangu yakuyisubula niamputamesu atoni kulonja kuyumbaku antu anachikuwu,171.81787
41.usfm,,,v 18 tiyenu mwavwalikililiyi yesu kilisitu chamwoteluwu maama yinji maliya kuji yosefu henohu kanda amusokezhi amuweni wuji nevumu jaku sipilitu wazhila,171.79208
42.usfm,,,v 41 wenzhili kapampa kamuchisatu wakuhosha kuji wena muchiji chengi mwakama ichijinu nokenu zhinavuli ni ola yinashiki talenu nimwana kamuntu hiyakumusolola nakumuhana anawa akshinji,171.76958
61.usfm,,,v 24 yena yomweni wasenjeli nshiji zhetu mumuzhimba winji hamutonju kulonja etu tunafwi jehi nakwambuka kuwanta wanshiji tuhanjili kulong’a anayikuswishi nanyinkakambu yinji yena,171.66064
48.usfm,,,v 3 chinukuhosha mwenimu hinalonji kuyinka mulong’aku mulong’a nahosha jehi hakusambila nami mwekala munyichima yetu kulonja hela kufwa tufwili hamu hela kuhanja tuhanjili hamu,171.6236
59.usfm,,,v 12 hakwing’ila mwazhila kamu hohu bweng’i bayi namashi ampembi nawanyana kang’ombuku ilang’a namashi inji yomweni chanamoniyi chakukuula nachu chahayanyaka,171.61179
43.usfm,,,v 19 chanakanganyuwu kumona hawingizhilu nansangu yezaza jajinguku hiyakukanjama hewulu jetala hiyakumuhanwisha hamateya nakumuzelumuna mukachi kawu hachikanga chinji ashiki kumesu ayesu,171.59601
47.usfm,,,v 21 kuji antu abula nshimbi nelili neyi nabula nshimbi kulonja nakakokoli nachu antu abula nshimbi hinabula nshimbi kuji nzambuku nekala munshimbi yaklistu,171.48358
67.usfm,,,v 19 neyi muntu wakafumisha kumazu amukanja wawuplofwetu iwu nzambi wakafumisha iseka jinji jakumutonju wawumi niilunga jinji munganja yazhila enga nikuyuma yanasonekuwu mumukanjiwu,171.43521
46.usfm,,,v 25 kisu kisu yena natweshi kuyikolesha mwaya nsang’u yayiwahi yinashimunang’ami yakushimuna yesu klistu mwaya kumwekesha kwanamwekeshuwu chizhinjilu chazhinjiluwu munyaka yamunyima yezhima,171.38309
42.usfm,,,v 14 nkuminaku wamwekeni kuji awenawu ikumi nawumu chashaka miniwu nakuja wahihoshola nasanu ya ntangi yawu nikuchinchinka kwa michima yaulu nanochu chabulilwu kukuhwelela wejima wamumweni hakusanuka kwiji,171.3797
56.usfm,,,v 10 hakwila katataka anachimwekeshi jehi nakumwekana kwachamwinu chetu klistu yesu wabalumwini kufwa kwikali chimwangazhi namwekeshi hatooka wumi nikubula kutoka nansangu yayiwahi,171.31577
45.usfm,,,v 17 chanakikokuwu kwiwulu hiyakuzhing’azhing’a watu weneni nanyonzhi yamaneni nankashi nawu awukoleshi chanatiyuwu woma nawu keng’a atunatili hawusekulula namalola kusilitisi hiyakulemuna mahina akwenjesha nachu watu hitukukumina jakuhung’umuka,171.2887
56.usfm,,,v 10 hakwila eyi timotewu weluka jehi kutangisha kwami nikwenja kwami ninsangu yinata muchima nikukuhwelela kwami nikujungumika kwami nikukenga kwami nikutatakena kwami,171.27182
57.usfm,,,v 5 ekali awunlisha mumesu akali kubazhama akwakukalakala kumatalawu akwaluwi akwakwovwahila amfumuzhawu kulonla izu lanzambi libuli kutukewa,171.18655
44.usfm,,,v 2 hakuya lufuchi kuji shimona petulu nikuji owu kambanzhi mukwawu akengeluwu kuji yesu hakuyila ninji anafumishi jehi mwanta mwizhamu etu kwiluka kwanamukamikuwu nehi,171.1784
57.usfm,,,v 5 bayi nanyilimu yakulonga yitwelili etu awenuku chinga mwaya luwi lwinli nakuwelesha kwakuvwalika kwakwiha natubalumuni twikali amaha kuli spiritu wazhila,171.07005
48.usfm,,,v 3 chinasonekeli mwenomu nalondeli hinakenza akabuli kunneng’esha kudi antu atezhi kuntiyisha kuwaha mulong’a natong’ozhoki chalala nami chinatiyang’a ami kuwaha ninenu ezhima nawa mwatiyang’a kuwaha,170.96246
59.usfm,,,v 3 wakaji tata yinji hela mama yinji hela iking’u wakaji hatachikililiyi mafuku inji hela hakumishililiyi kuhanja ilang’a amufwikizhili neyi mwana kanzambi wekala kaplistu hayanyaka,170.9505
42.usfm,,,v 13 hakumona mutonju wachikuyu kwakulehi wukweti mafu hakuya nakutala neyi nateli kuwanaku mukabu wuji wazhima chashikiliyi mukamwihi wawanini kwamafu hohu mulonga hihajingi hichilaka chayikuyuka,170.91525
41.usfm,,,v 2 tiyenu mazhina anowu apostolu ikumi nayeji 12 watachi shimona atumbiluwu nawu petulu namanakwinji anderi mwana kazebedewu yakoba namanakwinji yowanu,170.68742
47.usfm,,,v 27 mulong’a mumukanja wazhila aneli nawu anamwovwahishili yuma yezhima nakuyisha mwishina janyenju yinji ochu chaneliyi ninji anamwovwahishili yuma yezhima hiyanateni niwámwovwahishilili yuma yezhimaku,170.6859
63.usfm,,,v 5 hakwinza muntu wahembang’a izu jinji chalala nikukeng’a kwanzambi kunawanini chikupu muji yena kweniku jiku kutukwilukila netu twekala muji yena,170.64627
47.usfm,,,v 22 mulong’a muntu atambikiluwu muji mwanta hajing’iyi njung’u nekali jehi mwana kambala kamwanta nimuntu atambikiluwu hajing’iyi mwana nekali jehi njung’u yaklistu,170.64214
48.usfm,,,v 16 nami nakahitili kudenu munzhila yami yakuya mumasidoniya hakufunta kumasidoniya kunakaya nakahitili kudenu cheng’i nawa kulonda mwakanshinzhikizhuku munzhila yami yakuya kuyudeya,170.5729
59.usfm,,,v 11 chalala atuplistu ezhima emanang’a hefuku hefuku nakukalakala nakulambula kakavulu yimuna yakuketula yoyimu yabulang’a kutwesha kufumisha nshiji hela hanti,170.56165
53.usfm,,,v 13 kulonja akoleshi nyichima yenu yibuli hakuyinkela mulonga mukuzhila kumesu anzambi yetu yowu tata hakenzayi mwanta wetu yesu nawantu inji azhila ezhima,170.54242
41.usfm,,,v 29 neyi jisu jeyi jachijiilu jikukujimbwisha jitubuli wujinati chinawahi chiji cheyi chimu kukisika kubajika kunata muzhimba weyi wezhima mukalunga kachinana,170.44754
43.usfm,,,v 28 hiyakumwihula nawu eyi nkulunganga mosi watusonekeleli ninji neyi muntu wukweti manakwinji ofwa chakaji kumushiya ingojinji namwana manakwinji akatambuli mumbanja akamuvweli manakwinji mwana,170.42653
42.usfm,,,v 19 mwalimu mosi wanjikili kuji etuwa neyi manakwamuntu wukufwa nakushiya wamumbanda hanyima yinji cahkubula mwana owu iyala akasumbuli ona ngnja manakwinji kulonda kukulisha anyana kamanakwinji,170.19034
41.usfm,,,v 19 tiya muntu wukwila chakutiyayi mazu awanta yena kumulumbulukila nehi watwma hakwinza nakuhukula yanakuwuwu mumuchima winji jiyi wunakuwuwu kunsa yanzhila,170.17703
46.usfm,,,v 39 hela kuleha kwakwiwulu hela kukunama hela chuma chacheng’i chaleng’eluwu chimu hiyikutwesha kutwambula kukukeng’a kwanzambi kwekala muji klistu yesu mwanta wetuku,170.14345
67.usfm,,,v 3 mulonga chananwuwu vinyu yanjombu yawuzhila winji nyunza yezhima yinaholoki anyanta ankanu aheseki elili ninji wuzhila niakwakulanjulula aheseki aheteli kuyuma yajilungishilangayi nachu,170.0824
45.usfm,,,v 6 ilang’a petulu ninji ami kwami hinikweti hela siliva hela wuluku chuma chiniji nachu jichi nukukwinka nakwili mwizhina jayesu klistu wakunazaleta nami enjaku,170.0592
41.usfm,,,v 9 henohu mwahosheliyi kaprofwetu yeremiya mwalumbulukili mweliliyi ninji anoneni mali asiliva makumi asatu 30 jiwu wuseya wayena esekeleluwu wuseya wafuukwiluwu kuji aisarela,170.021
41.usfm,,,v 4 yesu hakumwila ninji bayi wulezhamu muntuku jiyili kweyi wukajimwekeshi kuji kapilisiyu wakamwinki mulambu wayilezheliyi kuji mosi kulonda chakayilili antu wunsahu,169.79205
61.usfm,,,v 17 mulong’a mwaka washika jehi wakwila kusompesha hikukutachikila kwitala janzambi jichi neyi chikusambila kujetu inji awa akubula kwovwahila nsang’u yayiwahi yanzambi akakumina hajihi,169.7152
67.usfm,,,v 17 hinukumona kangelu nemani mwitangwa hakubijika nezu jatiyakana hakuyila atuja ezhima atuukanga hakachi kaluzwizu ninji inzenu mupompi kuchawizha chanzambi cheneni,169.71034
43.usfm,,,v 13 yena hakuyila ninji yinkenu yakujya enu aweni wena hiyakumwila nawu tuji namankenji atanu ninshi zhiyeji hohu kwizhi tuyi nakulanjila izaza jezhima yakujya,169.6787
67.usfm,,,v 2 nami nitali hinukumona kawalu katooka mukwakwenjelahu nasenji wuta wamukunzhi amwinka chibaaba hakuya nakwimika mushinju kulonja nawa akemikanga mushinju hoo,169.62785
43.usfm,,,v 37 chayilangayi nakushika kwakwihi nakwakunkumukila mpiji yaoliveta izaza jawatumbanzhi jezhima hijikutachika kuzangalala nakuhameka nzambi nezu jangovu nanyijimu yanamonuwu jehi yezhima,169.54712
41.usfm,,,v 30 neyi chikasa cheyi chachijiilu chikukujimbwisha chiketuli wuchinati chinawahi chiji cheyi chimu kukisika kubajika muzhimba weyi wezhima kuya mukalunga kachinana,169.46153
43.usfm,,,v 44 mulonga nyitonju yezhima ayilukilanga kwokunyikabu yayu iwu nanyikabu yawu iwu nanyikabu yawu antu hiyakumunanga mawunju achikuyu kunyingaku hiyakumunanga nyikabu yavinyu kuchikwataku,169.40355
60.usfm,,,v 2 mwafwilang’a yuma kuyimona nehi mwajizhahang’a nikutiya lwisu kutwesha kumwenamu yuma nehi mwalwishang’a nakulwa nzhita chimwabulang’a kutambula mulong’a mwabulang’a kumulomba nzambi,169.39967
59.usfm,,,v 17 ovwahilenu anlomboli zhenu nakuyitiyilila mulong’a ahembang’a nyichima yenu mulong’a wena akashimunamu yovwahilenu kulonja eli mwenimu namuzang’alu bayi nakuneng’aku mulong’a neyi akuneng’a hichikuyikwasha enuku,169.38933
46.usfm,,,v 4 eyi wunajiwuli maheta akuwaha kwinji nichabulang’ayi kuzuwa swayi nanichi chetezhang’ayi kujung’umika nansang’u zheyi tahinji eyi hiwuneluki neyi kuwaha kwanzambi kuji nakukukoka ninji wubalumuki mumuchimaku tahinji,169.15176
51.usfm,,,v 1 jichi enu anakwami nakenga nafwilanga kuyimona yenu muzangalu wami yenu chibaaba chami imanenu chakola mbe muji mwanta enu akwetu nakenga,169.10124
42.usfm,,,v 1 jichi yesu wantendekeli kuyitangisha muyishimu ninji iyala wumu watumbili itempa jinji yojisha ni mwikoli yopundaku niibuku yotungaku ni kaposhi chengiyojihana nikuji akakukulusha yenda ninzhila yinji,169.09526
45.usfm,,,v 26 mulong’a mwanta wambala niji nakuhosha ninji chakaji chibeng’u yena nayiluki yumiyi ninami nawa neluki chikupu nami yumiyi hiyakuyamba yenaku mulong’a yumiyi hiyayilili kumbajuku,169.06537
60.usfm,,,v 17 hakwila maana afumang’a mwiwulu kusambila amawahi nkumininaku awunja ovwaha anyakala kutiya enzala luwi nanyikabu yayiwahi hiyaheta ntaji hela wufwikizhuku,169.03528
44.usfm,,,v 54 jichi yesu henjeli nawa chengi hatooka mukachi kawayujeyaku wafuminuku hakuya mumpata yiji kwakwihi nachinkalampata hakwingila mumukala wumu izhina jawu efwelemi hakulabilaku hamu nawatumbanzhi twinji,168.99443
41.usfm,,,v 44 henohu niwena nawa akaakula nawu mwanta ifukwinyi twakumweni nanzala hela nampwila hela nawenyi hela nawuvu hela nakukata hela mukaleya etu tubuli kukukalakela,168.98425
43.usfm,,,v 31 hakupompesha ikumi nayeji 12 kwajingiyi yena hakuyila ninji tiyenu hitukuya nakukanjuka kuyerusalema yuma yezhima yakutena mwana kamuntu munyikanja yawatuprofwetu yakalumbuluka,168.94998
43.usfm,,,v 37 antu ajingi kumutamba wetunga jawageraseni ezhima hiyakumwila yesu nawu afumuku mulonga woma wunaswezhi jehi kuyikwata yena hakwingila muwatu hakufunta chengi kwafumayi,168.90755
41.usfm,,,v 39 hakuswila kumbidi chanti hakujinata chamesu heseki hakulombela ninji eyi tata yami neyi chinatwesheki itejaku lupasa lunu lumfumi hela chochu bayi chinakeŋamuku chinga chiwunakengeyi,168.824
59.usfm,,,v 29 muntu najati mwana kanzambi nátong’ozhoki mashi achitiyang’enu amuzhilikiluwu nachu ninji hiyazhilaku násawuli spilitu waluwi munatong’ozhoki nenu akabula kumufuukula nawu nateli kubabesha chakubajika tahinji,168.74252
43.usfm,,,v 32 antu aku niniva amba kemana nakutanyisha antu achisakichi hakusompesha mulonga wena abalumukili munyichima hayishimwininuwu kudi yona talenu kunu kudi wabadika yona,168.69089
67.usfm,,,v 10 hakumfumishahu muji spilitu hakuntwala kumpiji yela nikutoha nikuleha hakunlezha nganja yazhila yowu yelusalema yiji nakusuluka kuji nzambi kwiwulu,168.56686
45.usfm,,,v 27 mukwakuhemba kaleya hakubazumuka mutulu hakumona kuyenzelu yakaleya kwachashi hakuhola mpoku yinji yakabali ninji ajizhahi mulong’a natong’ozhoki ninji antu amukaleya anatemuki jehi,168.56003
52.usfm,,,v 20 kulonja akakunjamishi yuma yezhima kuji yomweni nayena enga akakunjamishi hela yuma yahamaseki hela yuma yamumawulu nanichi chaneliyi mujimu wakuwunjisha namashi akukulusu yinji,168.5438
43.usfm,,,v 10 muntu wukushinshika nakachuma kaswezha kukeha wukushinshika nawa ninayuma yayivulu muntu wukuhenga nakachuma kaswezha kukeha wukuhenga nawa ninayuma yayivulu,168.47684
42.usfm,,,v 27 jichu mwanta atemesha nimushijika hakachi kamashijika amuhembelenga hakumulezha ninji yaku wuleti mutu wayowanu hachenga mushijika wayili nakumuketula mutu winji muna mukaleya,168.45569
43.usfm,,,v 46 ninji babelenu ansoneki atiyanga kuwaha kuvwalavwala mahina akuluka akenga kuyimwosha kuwulanjilu akenga matanja alema mumashikola akenga kushakama halema kuyawizha,168.43701
62.usfm,,,v 7 hakwinza mawulu niiseki ajuku katataka anayiswekeli kesi nezu jojimu anayiswekeli ifuku jakusompesha nikuzhilumuka kwawantu ajiwulang’a nzambi,168.43668
61.usfm,,,v 9 jikang’enu ninji nakukola muchikuhwelelu chenu mbe nakwiluka nenu anakwenu aji mumpata yamunu mwishina niwena enja amona makabi wowamu,168.40065
41.usfm,,,v 7 chanamoyi afwalisewu nawu sadusi amavulu hiyakwinza kwajingi nakujimikayi hakuyila ninji enu anyana katubanjayula wayilejeli   kutemuka kuzuwa kwamba  kenza hinyi,168.39235
62.usfm,,,v 18 mulong’a chahoshang’awu mazu akuhemesha akujisama hiyakukoka antu anakeng’i kupuluka muji awa ashakama mukuluwang’esha nakufwila kwatama kwachisemwa chaheseki nikubazhama,168.36139
54.usfm,,,v 12 jichi jinu tukuyilezha nakuyikonkomwena muji mwanta yesu klistu antu aji ochu netu ekali awunja akalakali mujimu kulonja amoni kujya kwawu awenawu,168.345
48.usfm,,,v 23 akalakelang’a klistu tahinji ami nayibajiki nukuhosha chiji neyi muntu waanjala yami muntu inakabakani chaswezha nituleya twaswezha kuvula ninyinkakambu yakang’anya kuchinja nikufwa kwamapampa kakavulu,168.34157
44.usfm,12,00,v 6 ishima jayakoba jajingi kwenoku jichi yesu nazeyi jehi nanzhila yanenjiyi hakushakama chochina kwishima kuneli jehi neyi mpinzhi yamuchitanu nayimu 1200 hls,168.31879
41.usfm,,,v 16 oyu yihungu yimwakamonenu anlomboli amputamesu mwelanga nenu muntu wukusanyika tembeli hakweti nsaŋuku hakwila wúkusanyika wulu watembeli nenu jiyi wukweti nsangu,168.23015
42.usfm,,,v 43 neyi chikasa cheyi chakuletelanga kukalachiketuluku chunateli eyi kwingila mu wantu wa nzambi wuchifwayi kubanjika kwingila na makasa  ayeji mu kalanga mukesi kakambulanga kuzhima,168.22778
67.usfm,,,v 17 mulonga mwana kamukoku wekala mukachi ketanja jawanta wakekala kabinga kawu wakayilombolanga kutuseloki twamenzhi awumi nzambi wakakombola majilu ezhima kumesu awu,168.2107
46.usfm,,,v 22 talenu kuwaha nikuzuwa kwanzambi wena ajimbukili amweni kuzuwa ilanga neyi akabula wukumona kuwaha kwanzambi neyi wukukalakela mukuwaha kwinji mukunkulwayi nineyi nawa akakukunkulaku,168.17148
42.usfm,,,v 15 chezhiliwu ku yelusalema hakwingila matembeli hakufumisha antu ezhima akakulanja  niku lanjulula mu tembeli hakuhimona ni zhimesa zhawakwakuhipa mali ni nimatanda anawa alandishilenga  tupompa,168.13168
43.usfm,,,v 31 ifuku oju muntu wakekala hewulu jetala yuma yinji yiji mwitala bayi asuluka nakuyitwala kwachenguku chochimu nimuntu wakekala mwiha bayi afunta chenguku,168.11395
44.usfm,,,v 42 hiyakumwila owu mumbanja nawu ichi tunakuhweleli hichinafumi hakutulezha kujeyuku tunamutiyi etu aweni tuneluki netu chalala jiyi chamwinu champata yamunu mwishina,168.04723
45.usfm,,,v 6 chanajikang’uwu nakuhosha chatama hakutotomona mahininji hakuyila ninji mashi enu ayikumini enu aweni ami kwami hinikweti mulong’aku kufumisha kulelu nukuya kwami kuji azhentili,168.03346
59.usfm,,,v 25 babalenu mwakenja kaleka wúkuhosha mulong’a wena chalekeluwu wáyikonkomweneni hamaseki abulili kupuluka inji etu tukupuluka ng’ahi neyi tukufutalela yena wukukonkomwena kwiwulu,168.02182
44.usfm,,,v 18 henohu anjungu nawanhembi ajingi nakwimana kwenoku abutula jehi kesi kamakala ajingi nakwota kesi namashika ajinguku nipetulu nawa hakwimana nawu nakwota kesi,167.9487
56.usfm,,,v 19 hakwila chikuku chanzambi sanga chakolela mbe chikweti nsona zhakwila nawu mwanta weluka antu inji nawu ezhima akutena izhina jamwanta afumi kukuhenga,167.87776
55.usfm,,,v 9 kusoneka mumbanja hamukanja wawamfwila ching’a nabajiki munyaka makumi atanu najimu 60 ching’a wajing’i washa muchima haji mfumwinji wumu hohu,167.85832
41.usfm,,,v 33 mutondu chinga wikala wawuwahi ninyikabu yawu yikuwaha neyi  wukwikala watama ninyikabu yawu yikutama mulonga mutondu awilukilanga kunyikabu yawu,167.84381
